#separator:tab
#html:false
Occiptofrontalis ACTION: [...] INNERVATION: CN VII	Occiptofrontalis ACTION: raise forehead and eyebrow INNERVATION: CN VII
Pectoralis Minor ORIGIN: ribs 3-5 INSERTION: [...] ACTION: pull scapula forward (stabilize) INNERVATION: medial and lateral pectoral nerves (C5-T1)	Pectoralis Minor ORIGIN: ribs 3-5 INSERTION: coracoid process of scapula ACTION: pull scapula forward (stabilize) INNERVATION: medial and lateral pectoral nerves (C5-T1)
Pectoralis Minor ORIGIN: ribs 3-5 INSERTION: coracoid process of scapula ACTION: [...] INNERVATION: medial and lateral pectoral nerves (C5-T1)	Pectoralis Minor ORIGIN: ribs 3-5 INSERTION: coracoid process of scapula ACTION: pull scapula forward (stabilize) INNERVATION: medial and lateral pectoral nerves (C5-T1)
Pectoralis Minor ORIGIN: ribs 3-5 INSERTION: coracoid process of scapula ACTION: pull scapula forward (stabilize) INNERVATION: [...]	Pectoralis Minor ORIGIN: ribs 3-5 INSERTION: coracoid process of scapula ACTION: pull scapula forward (stabilize) INNERVATION: medial and lateral pectoral nerves (C5-T1)
Pectoralis Minor ORIGIN: [...] INSERTION: coracoid process of scapula ACTION: pull scapula forward (stabilize) INNERVATION: medial and lateral pectoral nerves (C5-T1)	Pectoralis Minor ORIGIN: ribs 3-5 INSERTION: coracoid process of scapula ACTION: pull scapula forward (stabilize) INNERVATION: medial and lateral pectoral nerves (C5-T1)
Pectoralis Minor ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Pectoralis Minor ORIGIN: ribs 3-5 INSERTION: coracoid process of scapula ACTION: pull scapula forward (stabilize) INNERVATION: medial and lateral pectoral nerves (C5-T1)
Erector Spinae MUSCLES: [...] ACTIONS: UNILATERAL: lateral spine flexion                   BILATERAL: extension of spine INNERVATION: dorsal rami of spinal nerves	Erector Spinae MUSCLES: iliocostalis lumborum, longissimus thoracis, and spinalis throacis (most medial one) ACTIONS: UNILATERAL: lateral spine flexion                   BILATERAL: extension of spine INNERVATION: dorsal rami of spinal nerves
Erector Spinae MUSCLES: iliocostalis lumborum, longissimus thoracis, and spinalis throacis (most medial one) ACTIONS: [...]                   [...] INNERVATION: dorsal rami of spinal nerves	Erector Spinae MUSCLES: iliocostalis lumborum, longissimus thoracis, and spinalis throacis (most medial one) ACTIONS: UNILATERAL: lateral spine flexion                   BILATERAL: extension of spine INNERVATION: dorsal rami of spinal nerves
Erector Spinae MUSCLES: iliocostalis lumborum, longissimus thoracis, and spinalis throacis (most medial one) ACTIONS: UNILATERAL: lateral spine flexion                   BILATERAL: extension of spine INNERVATION: [...]	Erector Spinae MUSCLES: iliocostalis lumborum, longissimus thoracis, and spinalis throacis (most medial one) ACTIONS: UNILATERAL: lateral spine flexion                   BILATERAL: extension of spine INNERVATION: dorsal rami of spinal nerves
Erector Spinae MUSCLES: [...] ACTIONS: [...]                   [...] INNERVATION: [...]	Erector Spinae MUSCLES: iliocostalis lumborum, longissimus thoracis, and spinalis throacis (most medial one) ACTIONS: UNILATERAL: lateral spine flexion                   BILATERAL: extension of spine INNERVATION: dorsal rami of spinal nerves
Short Rotator Muscles ORIGIN: transverse processes INSERTION: [...] ACTIONS: extend and rotate spine to opposite INNERVATION: dorsal rami of spinal nerves	Short Rotator Muscles ORIGIN: transverse processes INSERTION: spinous processes ACTIONS: extend and rotate spine to opposite INNERVATION: dorsal rami of spinal nerves
Short Rotator Muscles ORIGIN: transverse processes INSERTION: spinous processes ACTIONS: [...] INNERVATION: dorsal rami of spinal nerves	Short Rotator Muscles ORIGIN: transverse processes INSERTION: spinous processes ACTIONS: extend and rotate spine to opposite INNERVATION: dorsal rami of spinal nerves
Short Rotator Muscles ORIGIN: transverse processes INSERTION: spinous processes ACTIONS: extend and rotate spine to opposite INNERVATION: [...]	Short Rotator Muscles ORIGIN: transverse processes INSERTION: spinous processes ACTIONS: extend and rotate spine to opposite INNERVATION: dorsal rami of spinal nerves
Short Rotator Muscles ORIGIN: [...] INSERTION: spinous processes ACTIONS: extend and rotate spine to opposite INNERVATION: dorsal rami of spinal nerves	Short Rotator Muscles ORIGIN: transverse processes INSERTION: spinous processes ACTIONS: extend and rotate spine to opposite INNERVATION: dorsal rami of spinal nerves
Short Rotator Muscles ORIGIN: [...] INSERTION: [...] ACTIONS: [...] INNERVATION: [...]	Short Rotator Muscles ORIGIN: transverse processes INSERTION: spinous processes ACTIONS: extend and rotate spine to opposite INNERVATION: dorsal rami of spinal nerves
Multifidus ORIGIN: transverse processes INSERTION: [...] ACTIONS: extend and rotate spine INNERVATION: dorsal rami of spinal nerves	Multifidus ORIGIN: transverse processes INSERTION: spinous processes ACTIONS: extend and rotate spine INNERVATION: dorsal rami of spinal nerves
Multifidus ORIGIN: transverse processes INSERTION: spinous processes ACTIONS: extend and rotate spine INNERVATION: [...]	Multifidus ORIGIN: transverse processes INSERTION: spinous processes ACTIONS: extend and rotate spine INNERVATION: dorsal rami of spinal nerves
Multifidus ORIGIN: [...] INSERTION: spinous processes ACTIONS: extend and rotate spine INNERVATION: dorsal rami of spinal nerves	Multifidus ORIGIN: transverse processes INSERTION: spinous processes ACTIONS: extend and rotate spine INNERVATION: dorsal rami of spinal nerves
Multifidus ORIGIN: transverse processes INSERTION: spinous processes ACTIONS: [...] INNERVATION: dorsal rami of spinal nerves	Multifidus ORIGIN: transverse processes INSERTION: spinous processes ACTIONS: extend and rotate spine INNERVATION: dorsal rami of spinal nerves
Multifidus ORIGIN: [...] INSERTION: [...] ACTIONS: [...] INNERVATION: [...]	Multifidus ORIGIN: transverse processes INSERTION: spinous processes ACTIONS: extend and rotate spine INNERVATION: dorsal rami of spinal nerves
Splenius ORIGINS: spine and nuchal ligament INSERTION: superior nuchal line ACTIONS: [...]                   [...] INNERVATION: dorsal rami of spinal nerves	Splenius ORIGINS: spine and nuchal ligament INSERTION: superior nuchal line ACTIONS: UNILATERAL: rotate head to same side                   BILATERAL: extend head INNERVATION: dorsal rami of spinal nerves
Splenius ORIGINS: spine and nuchal ligament INSERTION: [...] ACTIONS: UNILATERAL: rotate head to same side                   BILATERAL: extend head INNERVATION: dorsal rami of spinal nerves	Splenius ORIGINS: spine and nuchal ligament INSERTION: superior nuchal line ACTIONS: UNILATERAL: rotate head to same side                   BILATERAL: extend head INNERVATION: dorsal rami of spinal nerves
Splenius ORIGINS: [...] INSERTION: superior nuchal line ACTIONS: UNILATERAL: rotate head to same side                   BILATERAL: extend head INNERVATION: dorsal rami of spinal nerves	Splenius ORIGINS: spine and nuchal ligament INSERTION: superior nuchal line ACTIONS: UNILATERAL: rotate head to same side                   BILATERAL: extend head INNERVATION: dorsal rami of spinal nerves
Splenius ORIGINS: spine and nuchal ligament INSERTION: superior nuchal line ACTIONS: UNILATERAL: rotate head to same side                   BILATERAL: extend head INNERVATION: [...]	Splenius ORIGINS: spine and nuchal ligament INSERTION: superior nuchal line ACTIONS: UNILATERAL: rotate head to same side                   BILATERAL: extend head INNERVATION: dorsal rami of spinal nerves
Splenius ORIGINS: [...] INSERTION: [...] ACTIONS: [...]                   [...] INNERVATION: [...]	Splenius ORIGINS: spine and nuchal ligament INSERTION: superior nuchal line ACTIONS: UNILATERAL: rotate head to same side                   BILATERAL: extend head INNERVATION: dorsal rami of spinal nerves
External Intercostal ORIGIN: upper rib INSERTION: [...] ACTION: inspiration INNERVATION: intercostal nerve	External Intercostal ORIGIN: upper rib INSERTION: lower rib ACTION: inspiration INNERVATION: intercostal nerve
External Intercostal ORIGIN: [...] INSERTION: lower rib ACTION: inspiration INNERVATION: intercostal nerve	External Intercostal ORIGIN: upper rib INSERTION: lower rib ACTION: inspiration INNERVATION: intercostal nerve
External Intercostal ORIGIN: upper rib INSERTION: lower rib ACTION: inspiration INNERVATION: [...]	External Intercostal ORIGIN: upper rib INSERTION: lower rib ACTION: inspiration INNERVATION: intercostal nerve
External Intercostal ORIGIN: upper rib INSERTION: lower rib ACTION: [...] INNERVATION: intercostal nerve	External Intercostal ORIGIN: upper rib INSERTION: lower rib ACTION: inspiration INNERVATION: intercostal nerve
External Intercostal ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	External Intercostal ORIGIN: upper rib INSERTION: lower rib ACTION: inspiration INNERVATION: intercostal nerve
Internal Intercostal ORIGIN: lower rib INSERTION: [...] ACTION: active expiration INNERVATION: intercostal nerve	Internal Intercostal ORIGIN: lower rib INSERTION: upper rib ACTION: active expiration INNERVATION: intercostal nerve
Internal Intercostal ORIGIN: [...] INSERTION: upper rib ACTION: active expiration INNERVATION: intercostal nerve	Internal Intercostal ORIGIN: lower rib INSERTION: upper rib ACTION: active expiration INNERVATION: intercostal nerve
Internal Intercostal ORIGIN: lower rib INSERTION: upper rib ACTION: active expiration INNERVATION: [...]	Internal Intercostal ORIGIN: lower rib INSERTION: upper rib ACTION: active expiration INNERVATION: intercostal nerve
Internal Intercostal ORIGIN: lower rib INSERTION: upper rib ACTION: [...] INNERVATION: intercostal nerve	Internal Intercostal ORIGIN: lower rib INSERTION: upper rib ACTION: active expiration INNERVATION: intercostal nerve
Internal Intercostal ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Internal Intercostal ORIGIN: lower rib INSERTION: upper rib ACTION: active expiration INNERVATION: intercostal nerve
Diaphragm ORIGINS: [...] INSERTIONS: vertebral column; central tendon ACTION: inspiration INNERVATION: phrenic nerve (C3-C5)	Diaphragm ORIGINS: xiphoid process and ribs 7-12 INSERTIONS: vertebral column; central tendon ACTION: inspiration INNERVATION: phrenic nerve (C3-C5)
Diaphragm ORIGINS: xiphoid process and ribs 7-12 INSERTIONS: [...] ACTION: inspiration INNERVATION: phrenic nerve (C3-C5)	Diaphragm ORIGINS: xiphoid process and ribs 7-12 INSERTIONS: vertebral column; central tendon ACTION: inspiration INNERVATION: phrenic nerve (C3-C5)
Diaphragm ORIGINS: xiphoid process and ribs 7-12 INSERTIONS: vertebral column; central tendon ACTION: inspiration INNERVATION: [...]	Diaphragm ORIGINS: xiphoid process and ribs 7-12 INSERTIONS: vertebral column; central tendon ACTION: inspiration INNERVATION: phrenic nerve (C3-C5)
Diaphragm ORIGINS: xiphoid process and ribs 7-12 INSERTIONS: vertebral column; central tendon ACTION: [...] INNERVATION: phrenic nerve (C3-C5)	Diaphragm ORIGINS: xiphoid process and ribs 7-12 INSERTIONS: vertebral column; central tendon ACTION: inspiration INNERVATION: phrenic nerve (C3-C5)
Diaphragm ORIGINS: [...] INSERTIONS: [...] ACTION: [...] INNERVATION: [...]	Diaphragm ORIGINS: xiphoid process and ribs 7-12 INSERTIONS: vertebral column; central tendon ACTION: inspiration INNERVATION: phrenic nerve (C3-C5)
Psoas Major ORIGIN: [...] INSERTION: lesser trochanter of femur ACTIONS: thigh flexion @ hip and trunk flexion INNERVATION: ventral rami of spinal nerves	Psoas Major ORIGIN: vertebrae T12-L5 INSERTION: lesser trochanter of femur ACTIONS: thigh flexion @ hip and trunk flexion INNERVATION: ventral rami of spinal nerves
Psoas Major ORIGIN: vertebrae T12-L5 INSERTION: lesser trochanter of femur ACTIONS: thigh flexion @ hip and trunk flexion INNERVATION: [...]	Psoas Major ORIGIN: vertebrae T12-L5 INSERTION: lesser trochanter of femur ACTIONS: thigh flexion @ hip and trunk flexion INNERVATION: ventral rami of spinal nerves
Psoas Major ORIGIN: vertebrae T12-L5 INSERTION: lesser trochanter of femur ACTIONS: [...] INNERVATION: ventral rami of spinal nerves	Psoas Major ORIGIN: vertebrae T12-L5 INSERTION: lesser trochanter of femur ACTIONS: thigh flexion @ hip and trunk flexion INNERVATION: ventral rami of spinal nerves
Psoas Major ORIGIN: vertebrae T12-L5 INSERTION: [...] ACTIONS: thigh flexion @ hip and trunk flexion INNERVATION: ventral rami of spinal nerves	Psoas Major ORIGIN: vertebrae T12-L5 INSERTION: lesser trochanter of femur ACTIONS: thigh flexion @ hip and trunk flexion INNERVATION: ventral rami of spinal nerves
Psoas Major ORIGIN: [...] INSERTION: [...] ACTIONS: [...] INNERVATION: [...]	Psoas Major ORIGIN: vertebrae T12-L5 INSERTION: lesser trochanter of femur ACTIONS: thigh flexion @ hip and trunk flexion INNERVATION: ventral rami of spinal nerves
Iliacus  ORIGINS: iliac crest, sacrum, and iliac fossa INSERTION: lesser trochanter of femur ACTIONS: [...] INNERVATION: femoral nerve	Iliacus  ORIGINS: iliac crest, sacrum, and iliac fossa INSERTION: lesser trochanter of femur ACTIONS: thigh flexion @ hip and trunk flexion INNERVATION: femoral nerve
Iliacus  ORIGINS: iliac crest, sacrum, and iliac fossa INSERTION: lesser trochanter of femur ACTIONS: thigh flexion @ hip and trunk flexion INNERVATION: [...]	Iliacus  ORIGINS: iliac crest, sacrum, and iliac fossa INSERTION: lesser trochanter of femur ACTIONS: thigh flexion @ hip and trunk flexion INNERVATION: femoral nerve
Iliacus  ORIGINS: iliac crest, sacrum, and iliac fossa INSERTION: [...] ACTIONS: thigh flexion @ hip and trunk flexion INNERVATION: femoral nerve	Iliacus  ORIGINS: iliac crest, sacrum, and iliac fossa INSERTION: lesser trochanter of femur ACTIONS: thigh flexion @ hip and trunk flexion INNERVATION: femoral nerve
Iliacus  ORIGINS: [...] INSERTION: lesser trochanter of femur ACTIONS: thigh flexion @ hip and trunk flexion INNERVATION: femoral nerve	Iliacus  ORIGINS: iliac crest, sacrum, and iliac fossa INSERTION: lesser trochanter of femur ACTIONS: thigh flexion @ hip and trunk flexion INNERVATION: femoral nerve
Iliacus  ORIGINS: [...] INSERTION: [...] ACTIONS: [...] INNERVATION: [...]	Iliacus  ORIGINS: iliac crest, sacrum, and iliac fossa INSERTION: lesser trochanter of femur ACTIONS: thigh flexion @ hip and trunk flexion INNERVATION: femoral nerve
Iliopsoas ORIGIN: origin of psoas and iliacus INSERTION: [...] ACTION: thigh flexion @ hip and trunk flexion INNERVATION: femoral nerve and ventral rami of spinal nerves	Iliopsoas ORIGIN: origin of psoas and iliacus INSERTION: lesser trochanter of femur ACTION: thigh flexion @ hip and trunk flexion INNERVATION: femoral nerve and ventral rami of spinal nerves
Iliopsoas ORIGIN: [...] INSERTION: lesser trochanter of femur ACTION: thigh flexion @ hip and trunk flexion INNERVATION: femoral nerve and ventral rami of spinal nerves	Iliopsoas ORIGIN: origin of psoas and iliacus INSERTION: lesser trochanter of femur ACTION: thigh flexion @ hip and trunk flexion INNERVATION: femoral nerve and ventral rami of spinal nerves
Iliopsoas ORIGIN: origin of psoas and iliacus INSERTION: lesser trochanter of femur ACTION: [...] INNERVATION: femoral nerve and ventral rami of spinal nerves	Iliopsoas ORIGIN: origin of psoas and iliacus INSERTION: lesser trochanter of femur ACTION: thigh flexion @ hip and trunk flexion INNERVATION: femoral nerve and ventral rami of spinal nerves
Iliopsoas ORIGIN: origin of psoas and iliacus INSERTION: lesser trochanter of femur ACTION: thigh flexion @ hip and trunk flexion INNERVATION: [...]	Iliopsoas ORIGIN: origin of psoas and iliacus INSERTION: lesser trochanter of femur ACTION: thigh flexion @ hip and trunk flexion INNERVATION: femoral nerve and ventral rami of spinal nerves
Iliopsoas ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Iliopsoas ORIGIN: origin of psoas and iliacus INSERTION: lesser trochanter of femur ACTION: thigh flexion @ hip and trunk flexion INNERVATION: femoral nerve and ventral rami of spinal nerves
Quadratus Lumborum ORIGIN: iliac crest INSERTION: 12th rib and L1-L5 ACTIONS: lateral flexion of vertebral column INNERVATION: [...]	Quadratus Lumborum ORIGIN: iliac crest INSERTION: 12th rib and L1-L5 ACTIONS: lateral flexion of vertebral column INNERVATION: ventral rami of spinal nerves
Quadratus Lumborum ORIGIN: iliac crest INSERTION: [...] ACTIONS: lateral flexion of vertebral column INNERVATION: ventral rami of spinal nerves	Quadratus Lumborum ORIGIN: iliac crest INSERTION: 12th rib and L1-L5 ACTIONS: lateral flexion of vertebral column INNERVATION: ventral rami of spinal nerves
Quadratus Lumborum ORIGIN: [...] INSERTION: 12th rib and L1-L5 ACTIONS: lateral flexion of vertebral column INNERVATION: ventral rami of spinal nerves	Quadratus Lumborum ORIGIN: iliac crest INSERTION: 12th rib and L1-L5 ACTIONS: lateral flexion of vertebral column INNERVATION: ventral rami of spinal nerves
Quadratus Lumborum ORIGIN: iliac crest INSERTION: 12th rib and L1-L5 ACTIONS: [...] INNERVATION: ventral rami of spinal nerves	Quadratus Lumborum ORIGIN: iliac crest INSERTION: 12th rib and L1-L5 ACTIONS: lateral flexion of vertebral column INNERVATION: ventral rami of spinal nerves
Quadratus Lumborum ORIGIN: [...] INSERTION: [...] ACTIONS: [...] INNERVATION: [...]	Quadratus Lumborum ORIGIN: iliac crest INSERTION: 12th rib and L1-L5 ACTIONS: lateral flexion of vertebral column INNERVATION: ventral rami of spinal nerves
Rectus Abdominus ORIGIN: pubic crest INSERTION: [...] ACTION: trunk flexion INNERVATION: subcostal nerves and intercostal nerves	Rectus Abdominus ORIGIN: pubic crest INSERTION: xiphoid process of sternum ACTION: trunk flexion INNERVATION: subcostal nerves and intercostal nerves
Rectus Abdominus ORIGIN: [...] INSERTION: xiphoid process of sternum ACTION: trunk flexion INNERVATION: subcostal nerves and intercostal nerves	Rectus Abdominus ORIGIN: pubic crest INSERTION: xiphoid process of sternum ACTION: trunk flexion INNERVATION: subcostal nerves and intercostal nerves
Rectus Abdominus ORIGIN: pubic crest INSERTION: xiphoid process of sternum ACTION: trunk flexion INNERVATION: [...]	Rectus Abdominus ORIGIN: pubic crest INSERTION: xiphoid process of sternum ACTION: trunk flexion INNERVATION: subcostal nerves and intercostal nerves
Rectus Abdominus ORIGIN: pubic crest INSERTION: xiphoid process of sternum ACTION: [...] INNERVATION: subcostal nerves and intercostal nerves	Rectus Abdominus ORIGIN: pubic crest INSERTION: xiphoid process of sternum ACTION: trunk flexion INNERVATION: subcostal nerves and intercostal nerves
Rectus Abdominus ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Rectus Abdominus ORIGIN: pubic crest INSERTION: xiphoid process of sternum ACTION: trunk flexion INNERVATION: subcostal nerves and intercostal nerves
External Oblique ORIGIN: ribs 5-12 INSERTION: linea alba ACTION: trunk flexion INNERVATION: [...]	External Oblique ORIGIN: ribs 5-12 INSERTION: linea alba ACTION: trunk flexion INNERVATION: intercostal nerves
External Oblique ORIGIN: ribs 5-12 INSERTION: linea alba ACTION: [...] INNERVATION: intercostal nerves	External Oblique ORIGIN: ribs 5-12 INSERTION: linea alba ACTION: trunk flexion INNERVATION: intercostal nerves
External Oblique ORIGIN: ribs 5-12 INSERTION: [...] ACTION: trunk flexion INNERVATION: intercostal nerves	External Oblique ORIGIN: ribs 5-12 INSERTION: linea alba ACTION: trunk flexion INNERVATION: intercostal nerves
External Oblique ORIGIN: [...] INSERTION: linea alba ACTION: trunk flexion INNERVATION: intercostal nerves	External Oblique ORIGIN: ribs 5-12 INSERTION: linea alba ACTION: trunk flexion INNERVATION: intercostal nerves
External Oblique ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	External Oblique ORIGIN: ribs 5-12 INSERTION: linea alba ACTION: trunk flexion INNERVATION: intercostal nerves
Internal Oblique ORIGIN: iliac crest INSERTION: [...] ACTION: trunk flexion INNERVATION: intercostal nerves	Internal Oblique ORIGIN: iliac crest INSERTION: linea alba ACTION: trunk flexion INNERVATION: intercostal nerves
Internal Oblique ORIGIN: iliac crest INSERTION: linea alba ACTION: [...] INNERVATION: intercostal nerves	Internal Oblique ORIGIN: iliac crest INSERTION: linea alba ACTION: trunk flexion INNERVATION: intercostal nerves
Internal Oblique ORIGIN: iliac crest INSERTION: linea alba ACTION: trunk flexion INNERVATION: [...]	Internal Oblique ORIGIN: iliac crest INSERTION: linea alba ACTION: trunk flexion INNERVATION: intercostal nerves
Internal Oblique ORIGIN: [...] INSERTION: linea alba ACTION: trunk flexion INNERVATION: intercostal nerves	Internal Oblique ORIGIN: iliac crest INSERTION: linea alba ACTION: trunk flexion INNERVATION: intercostal nerves
Internal Oblique ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Internal Oblique ORIGIN: iliac crest INSERTION: linea alba ACTION: trunk flexion INNERVATION: intercostal nerves
Transversus Abdominus ORIGIN: iliac crest INSERTION: linea alba ACTION: compresses abdominal INNERVATION: [...]	Transversus Abdominus ORIGIN: iliac crest INSERTION: linea alba ACTION: compresses abdominal INNERVATION: intercostal nerves
Transversus Abdominus ORIGIN: iliac crest INSERTION: linea alba ACTION: [...] INNERVATION: intercostal nerves	Transversus Abdominus ORIGIN: iliac crest INSERTION: linea alba ACTION: compresses abdominal INNERVATION: intercostal nerves
Transversus Abdominus ORIGIN: iliac crest INSERTION: [...] ACTION: compresses abdominal INNERVATION: intercostal nerves	Transversus Abdominus ORIGIN: iliac crest INSERTION: linea alba ACTION: compresses abdominal INNERVATION: intercostal nerves
Transversus Abdominus ORIGIN: [...] INSERTION: linea alba ACTION: compresses abdominal INNERVATION: intercostal nerves	Transversus Abdominus ORIGIN: iliac crest INSERTION: linea alba ACTION: compresses abdominal INNERVATION: intercostal nerves
Transversus Abdominus ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Transversus Abdominus ORIGIN: iliac crest INSERTION: linea alba ACTION: compresses abdominal INNERVATION: intercostal nerves
Pectoralis Major ORIGINS: clavicle, sternum, and 6 upper costal cartilages INSERTION: lateral border of intertubercular groove ACTIONS: [...] INNERVATION: medial and lateral pectoral nerves	Pectoralis Major ORIGINS: clavicle, sternum, and 6 upper costal cartilages INSERTION: lateral border of intertubercular groove ACTIONS: adduct and flex arm; medial rotation of scapula INNERVATION: medial and lateral pectoral nerves
Pectoralis Major ORIGINS: clavicle, sternum, and 6 upper costal cartilages INSERTION: lateral border of intertubercular groove ACTIONS: adduct and flex arm; medial rotation of scapula INNERVATION: [...]	Pectoralis Major ORIGINS: clavicle, sternum, and 6 upper costal cartilages INSERTION: lateral border of intertubercular groove ACTIONS: adduct and flex arm; medial rotation of scapula INNERVATION: medial and lateral pectoral nerves
Pectoralis Major ORIGINS: [...] INSERTION: lateral border of intertubercular groove ACTIONS: adduct and flex arm; medial rotation of scapula INNERVATION: medial and lateral pectoral nerves	Pectoralis Major ORIGINS: clavicle, sternum, and 6 upper costal cartilages INSERTION: lateral border of intertubercular groove ACTIONS: adduct and flex arm; medial rotation of scapula INNERVATION: medial and lateral pectoral nerves
Pectoralis Major ORIGINS: clavicle, sternum, and 6 upper costal cartilages INSERTION: [...] ACTIONS: adduct and flex arm; medial rotation of scapula INNERVATION: medial and lateral pectoral nerves	Pectoralis Major ORIGINS: clavicle, sternum, and 6 upper costal cartilages INSERTION: lateral border of intertubercular groove ACTIONS: adduct and flex arm; medial rotation of scapula INNERVATION: medial and lateral pectoral nerves
Pectoralis Major ORIGINS: [...] INSERTION: [...] ACTIONS: [...] INNERVATION: [...]	Pectoralis Major ORIGINS: clavicle, sternum, and 6 upper costal cartilages INSERTION: lateral border of intertubercular groove ACTIONS: adduct and flex arm; medial rotation of scapula INNERVATION: medial and lateral pectoral nerves
Deltoid ORIGINS: scapula, acromion, and clavicle INSERTION: deltoid tuberosity ACTIONS: [...] INNERVATION: axillary nerve (C5-C6)	Deltoid ORIGINS: scapula, acromion, and clavicle INSERTION: deltoid tuberosity ACTIONS: ANT: flexor , POST: extensor , MED: abducts INNERVATION: axillary nerve (C5-C6)
Deltoid ORIGINS: scapula, acromion, and clavicle INSERTION: [...] ACTIONS: ANT: flexor , POST: extensor , MED: abducts INNERVATION: axillary nerve (C5-C6)	Deltoid ORIGINS: scapula, acromion, and clavicle INSERTION: deltoid tuberosity ACTIONS: ANT: flexor , POST: extensor , MED: abducts INNERVATION: axillary nerve (C5-C6)
Deltoid ORIGINS: scapula, acromion, and clavicle INSERTION: deltoid tuberosity ACTIONS: ANT: flexor , POST: extensor , MED: abducts INNERVATION: [...]	Deltoid ORIGINS: scapula, acromion, and clavicle INSERTION: deltoid tuberosity ACTIONS: ANT: flexor , POST: extensor , MED: abducts INNERVATION: axillary nerve (C5-C6)
Deltoid ORIGINS: [...] INSERTION: deltoid tuberosity ACTIONS: ANT: flexor , POST: extensor , MED: abducts INNERVATION: axillary nerve (C5-C6)	Deltoid ORIGINS: scapula, acromion, and clavicle INSERTION: deltoid tuberosity ACTIONS: ANT: flexor , POST: extensor , MED: abducts INNERVATION: axillary nerve (C5-C6)
Deltoid ORIGINS: [...] INSERTION: [...] ACTIONS: [...] INNERVATION: [...]	Deltoid ORIGINS: scapula, acromion, and clavicle INSERTION: deltoid tuberosity ACTIONS: ANT: flexor , POST: extensor , MED: abducts INNERVATION: axillary nerve (C5-C6)
Supraspinatus ORIGIN: supraspinous fossa INSERTION: [...] ACTIONS: abduction intiation and lateral rotation of arm INNERVATION: suprascapular nerve (C5-C6)	Supraspinatus ORIGIN: supraspinous fossa INSERTION: greater tubercle of humerus ACTIONS: abduction intiation and lateral rotation of arm INNERVATION: suprascapular nerve (C5-C6)
Supraspinatus ORIGIN: supraspinous fossa INSERTION: greater tubercle of humerus ACTIONS: [...] INNERVATION: suprascapular nerve (C5-C6)	Supraspinatus ORIGIN: supraspinous fossa INSERTION: greater tubercle of humerus ACTIONS: abduction intiation and lateral rotation of arm INNERVATION: suprascapular nerve (C5-C6)
Supraspinatus ORIGIN: supraspinous fossa INSERTION: greater tubercle of humerus ACTIONS: abduction intiation and lateral rotation of arm INNERVATION: [...]	Supraspinatus ORIGIN: supraspinous fossa INSERTION: greater tubercle of humerus ACTIONS: abduction intiation and lateral rotation of arm INNERVATION: suprascapular nerve (C5-C6)
Supraspinatus ORIGIN: [...] INSERTION: greater tubercle of humerus ACTIONS: abduction intiation and lateral rotation of arm INNERVATION: suprascapular nerve (C5-C6)	Supraspinatus ORIGIN: supraspinous fossa INSERTION: greater tubercle of humerus ACTIONS: abduction intiation and lateral rotation of arm INNERVATION: suprascapular nerve (C5-C6)
Supraspinatus ORIGIN: [...] INSERTION: [...] ACTIONS: [...] INNERVATION: [...]	Supraspinatus ORIGIN: supraspinous fossa INSERTION: greater tubercle of humerus ACTIONS: abduction intiation and lateral rotation of arm INNERVATION: suprascapular nerve (C5-C6)
Infraspinatus ORIGIN: infraspinous fossa INSERTION: [...] ACTION: lateral rotation of arm INNERVATION: suprascapular nerve (C5-C6)	Infraspinatus ORIGIN: infraspinous fossa INSERTION: greater tubercle of humerus ACTION: lateral rotation of arm INNERVATION: suprascapular nerve (C5-C6)
Infraspinatus ORIGIN: [...] INSERTION: greater tubercle of humerus ACTION: lateral rotation of arm INNERVATION: suprascapular nerve (C5-C6)	Infraspinatus ORIGIN: infraspinous fossa INSERTION: greater tubercle of humerus ACTION: lateral rotation of arm INNERVATION: suprascapular nerve (C5-C6)
Infraspinatus ORIGIN: infraspinous fossa INSERTION: greater tubercle of humerus ACTION: [...] INNERVATION: suprascapular nerve (C5-C6)	Infraspinatus ORIGIN: infraspinous fossa INSERTION: greater tubercle of humerus ACTION: lateral rotation of arm INNERVATION: suprascapular nerve (C5-C6)
Infraspinatus ORIGIN: infraspinous fossa INSERTION: greater tubercle of humerus ACTION: lateral rotation of arm INNERVATION: [...]	Infraspinatus ORIGIN: infraspinous fossa INSERTION: greater tubercle of humerus ACTION: lateral rotation of arm INNERVATION: suprascapular nerve (C5-C6)
Infraspinatus ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Infraspinatus ORIGIN: infraspinous fossa INSERTION: greater tubercle of humerus ACTION: lateral rotation of arm INNERVATION: suprascapular nerve (C5-C6)
